step,habit_index,exploration_diversity,preference_stability
84600,-0.0000,53.28,2382.00
84700,-0.0000,53.28,2432.00
84800,-0.0000,53.28,2482.00
84900,-0.0000,53.28,2532.00
85000,-0.0000,53.28,2582.00
85100,-0.0000,53.28,2632.00
85200,-0.0000,53.28,2682.00
85300,-0.0000,53.28,2732.00
85400,-0.0000,53.28,2782.00
85500,-0.0000,53.28,2832.00
85600,-0.0000,53.28,2882.00
85700,-0.0000,53.28,2932.00
85800,-0.0000,53.28,2982.00
85900,-0.0000,53.28,3032.00
86000,-0.0000,53.28,3082.00
86100,-0.0000,53.28,3132.00
86200,-0.0000,53.28,3182.00
86300,-0.0000,53.28,3232.00
86400,-0.0000,53.28,3282.00
86500,-0.0000,53.28,3332.00
86600,-0.0000,53.28,3382.00
86700,-0.0000,53.28,3432.00
86800,-0.0000,53.28,3482.00
86900,-0.0000,53.28,3532.00
87000,-0.0000,53.28,3582.00
87100,-0.0000,53.28,3632.00
87200,-0.0000,53.28,3682.00
87300,-0.0000,53.28,3732.00
87400,-0.0000,53.28,3782.00
87500,-0.0000,53.28,3832.00
87600,-0.0000,53.28,3882.00
87700,-0.0000,53.28,3932.00
87800,-0.0000,53.28,3982.00
87900,-0.0000,53.28,4032.00
88000,-0.0000,53.28,4082.00
88100,-0.0000,53.28,4132.00
88200,-0.0000,53.28,4182.00
88300,-0.0000,53.28,4232.00
88400,-0.0000,53.28,4282.00
88500,-0.0000,53.28,4332.00
88600,-0.0000,53.28,4382.00
88700,-0.0000,53.28,4432.00
88800,-0.0000,53.28,4482.00
88900,-0.0000,53.28,4532.00
89000,-0.0000,53.28,4582.00
89100,-0.0000,53.28,4632.00
89200,-0.0000,53.28,4682.00
89300,-0.0000,53.28,4732.00
89400,-0.0000,53.28,4782.00
89500,-0.0000,53.28,4832.00
89600,-0.0000,53.28,4882.00
89700,-0.0000,53.28,4932.00
89800,-0.0000,53.28,4982.00
89900,-0.0000,53.28,5032.00
90000,-0.0000,53.28,5082.00
90100,-0.0000,53.28,5132.00
90200,-0.0000,53.28,5182.00
90300,-0.0000,53.28,5232.00
90400,-0.0000,53.28,5282.00
90500,-0.0000,53.28,5332.00
90600,-0.0000,53.28,5382.00
90700,-0.0000,53.28,5432.00
90800,-0.0000,53.28,5482.00
90900,-0.0000,53.28,5532.00
91000,-0.0000,53.28,5582.00
91100,-0.0000,53.28,5632.00
91200,-0.0000,53.28,5682.00
91300,-0.0000,53.28,5732.00
91400,-0.0000,53.28,5782.00
91500,-0.0000,53.28,5832.00
91600,-0.0000,53.28,5882.00
91700,-0.0000,53.28,5932.00
91800,-0.0000,53.28,5982.00
91900,-0.0000,53.28,6032.00
92000,-0.0000,53.28,6082.00
92100,-0.0000,53.28,6132.00
92200,-0.0000,53.28,6182.00
92300,1.0176,12.72,9.00
92400,2.3845,40.08,31.67
92500,1.5269,47.40,65.00
92600,1.5535,48.08,96.50
92700,0.9997,48.20,146.50
92800,0.0808,49.36,196.50
92900,0.5929,50.12,246.50
93000,1.4647,50.52,296.50
93100,0.5256,50.96,291.00
93200,0.3956,51.12,351.00
93300,0.0808,51.24,411.00
93400,0.2864,51.36,471.00
93500,0.7580,51.40,531.00
93600,-0.0000,51.40,591.00
93700,-0.0000,51.40,651.00
93800,-0.0000,51.40,711.00
93900,-0.0000,51.40,771.00
94000,-0.0000,51.48,831.00
94100,-0.0000,51.48,891.00
94200,1.0111,51.76,951.00
94300,0.8555,51.76,1011.00
94400,0.7219,51.76,1071.00
94500,-0.0000,51.76,1131.00
94600,0.4263,51.84,1191.00
94700,1.3094,51.96,1246.80
94800,0.4954,52.00,1286.80
94900,0.5000,52.00,1326.80
95000,0.2231,52.00,1366.80
95100,1.6899,52.00,1406.80
95200,-0.0000,52.00,1446.80
95300,1.5062,52.00,1486.80
95400,0.9896,52.00,1526.80
95500,0.9686,52.00,1549.40
95600,0.9121,52.00,1569.40
95700,-0.0000,52.00,1589.40
95800,0.7780,52.00,1609.40
95900,-0.0000,52.00,1629.40
96000,-0.0000,52.00,1649.40
96100,-0.0000,52.00,1669.40
96200,1.2254,52.00,1681.00
96300,0.2903,52.08,1681.00
96400,-0.0000,52.20,1681.00
96500,0.4058,52.20,1681.00
96600,0.9765,52.24,1681.00
96700,-0.0000,52.24,1681.00
96800,0.4690,52.24,1681.00
96900,1.9154,52.24,1681.00
97000,0.2864,52.24,1681.00
97100,-0.0000,52.24,1681.00
97200,-0.0000,52.24,1681.00
97300,-0.0000,52.28,1681.00
97400,0.6039,52.28,1681.00
97500,1.5652,52.28,1681.00
97600,0.9710,52.28,1681.00
97700,1.4948,52.28,1681.00
97800,1.2327,52.28,1681.00
97900,0.9997,52.28,1681.00
98000,1.0000,52.28,1681.00
98100,0.9997,52.28,1681.00
98200,-0.0000,52.28,1681.00
98300,0.3274,52.28,1681.00
98400,-0.0000,52.28,1681.00
98500,-0.0000,52.28,1681.00
98600,-0.0000,52.28,1681.00
98700,0.0808,52.28,1681.00
98800,0.9445,52.28,1681.00
98900,0.9997,52.28,1681.00
99000,-0.0000,52.32,1681.00
99100,0.1368,52.32,1681.00
99200,0.4744,52.32,1681.00
99300,1.4731,52.32,1681.00
99400,0.1944,52.32,1681.00
99500,1.4272,52.32,1681.00
99600,0.5000,52.32,1681.00
99700,0.5000,52.32,1681.00
99800,0.4954,52.32,1681.00
99900,0.1107,52.32,1681.00
100000,-0.0000,52.32,1681.00
100100,0.0808,52.32,1681.00
100200,0.1238,52.32,1681.00
100300,0.0808,52.32,1681.00
100400,0.0808,52.32,1681.00
100500,-0.0000,52.32,1681.00
100600,-0.0000,52.32,1681.00
100700,-0.0000,52.32,1681.00
100800,1.0918,52.32,1681.00
100900,1.4925,52.32,1681.00
101000,0.2864,52.32,1681.00
101100,0.7015,52.32,1681.00
101200,-0.0000,52.32,1681.00
101300,0.9997,52.32,1681.00
101400,1.2625,52.36,1681.00
